Effective Date,,ABC Intl Hldg,ABN AMRO,AIB,ALLIANCE BERNSTE,AmInvestment,Amundi AM,ANZ Bank,Bank NZ,Bank of China,Bank Permata,Barclays,BayernLB,BBVA,Berenberg,Bidv Securities,Bkhaus Lampe,BMO,BNP Paribas,BOC China,BOCIL,BofAML,BOQ,Brown Brothers,CA CIB,CaixaBank,Capital Econ,Capital Secs,Capitalstars,CBA Ltd,CDBS,CEBM,Centrum Capital,CGB,Changjiang Secs,Chengtong Securi,China Securities,ChinaMrchntBank,ChinaReform Sec,CIBC,CINDA SECURITIES,CITIC Secs Intl,CITIC Securities,Citigroup,CN MERCHANT,Commerzbank UK,Continuum Econ,Contributors,Credit Suisse,D n B,Daiwa Cap Mkts,Danske Bk,DBFI,DBS Bank,DekaBank,Desjardins Group,Deutsche Bank,DZ Bank,EBSCN,Edelweiss,Emirates NBD,Eurobank Hldgs,Federal Bank,Founder Fincg,Founder Secs,Generali Investments,Goldman Sachs,Handelsbanken,HC Securities,HDFC Bank,Helaba,Hiltop,HSBC Hldg,HT Securities,HTSC,Hwabao Trust,ICICI Bank,IG Markets,IHS Global,India Forex,Industrial Sec,Industril Bank,Informa Global,ING Fin Mkts,Intesa Sanpaolo,Inventure,Investec,J. Safra Sarasin,JP Morgan,Julius Baer,Jyske Bank,Kasikornbank,KBC Economics,Krung Thai Bank,LBBW,Lianxun Secs,Lloyds Bank UK,Macquarie Group,Maplecroft.Net,Maybank Inv Bnk,Minsheng Sec,Mizuho Bank Ltd,Mizuho Secs,Monex Europe,Moody's Analytics,Morgan Stanley,MUFG,NAB,Natixis,Natl Bk Canada,NatWest Markets,Nomura,NORD Landbk,Nordea,Northern Trust,Nykredit Markets,OCBC,Pantheon,Piramal,PNC Finl Svc,Postbank,Punjab Natl Bank,Rabobank,Raiffeisen Intl,RBC,RBL Bank,Refinitiv - IFR Markets,Renaissance,RGE,RMB,Samsung Futures,Saxo Bank,Schroders,Scotiabank,SCS,Shanghai Secs,Shinhan Bank,Siam Comm Bank,Sinolink Secs,Skand Ensk Bank,Societe Generale,St George Bank,Standard Bk,Standard Chartered,Swedbank AB,SWSC,TC Bank,TD,TD Securities (USA) LLC,TMB Bank,UBS,UCO Bank,Uni Credit,Union Bank PH,UOB,Vadilal Forex,VTB-Capital,Wells Fargo,Westpac,Yingda Secs,ZHESHANG SECS,ZKB
2021/12/31,11,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0479,#N/A,#N/A,#N/A,-0.0479,#N/A,-0.0079,#N/A,#N/A,#N/A,-0.0479,#N/A,-0.0479,#N/A,-0.0979,-0.0479,#N/A,#N/A,#N/A,-0.1479,#N/A,#N/A,-0.0979,-0.0279,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0021,-0.0479,#N/A,#N/A,0.0021,0.0021,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0479,#N/A,-0.0479,#N/A,-0.0479,#N/A,-0.0479,#N/A,#N/A,0.0021,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0479,#N/A,#N/A,#N/A,#N/A,0.0021,-0.0079,#N/A,#N/A,#N/A,#N/A,-0.0679,-0.0479,-0.0479,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0179,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0521,-0.0279,#N/A,-0.1279,#N/A,-0.1979,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2979,#N/A,-0.0479,#N/A,#N/A,#N/A,#N/A,0.0121,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0479,-0.0379,#N/A,#N/A,-0.0479,#N/A,#N/A,#N/A,-0.2279,-0.0479,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0979,#N/A,#N/A,#N/A,#N/A,-0.0479,0.0021,#N/A,#N/A,-0.0479
2021/11/30,12,#N/A,-0.036,#N/A,#N/A,#N/A,#N/A,-0.016,#N/A,#N/A,#N/A,#N/A,#N/A,-0.076,-0.136,#N/A,#N/A,#N/A,#N/A,-0.086,#N/A,-0.156,#N/A,#N/A,#N/A,#N/A,-0.086,#N/A,#N/A,#N/A,-0.036,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.056,-0.036,#N/A,#N/A,#N/A,0.164,-0.136,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.136,#N/A,-0.036,#N/A,-0.086,#N/A,#N/A,-0.006,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.076,#N/A,#N/A,-0.036,#N/A,#N/A,#N/A,#N/A,-0.016,-0.036,#N/A,#N/A,-0.076,#N/A,-0.056,-0.086,-0.186,#N/A,#N/A,#N/A,#N/A,-0.086,#N/A,-0.096,#N/A,#N/A,-0.036,-0.036,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.036,#N/A,-0.076,-0.036,-0.106,#N/A,#N/A,#N/A,-0.036,#N/A,#N/A,#N/A,#N/A,-0.026,#N/A,#N/A,#N/A,#N/A,#N/A,-0.286,#N/A,-0.086,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.086,#N/A,#N/A,#N/A,-0.036,#N/A,#N/A,#N/A,#N/A,-0.036,#N/A,#N/A,-0.096,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.076,#N/A,#N/A,#N/A,-0.006,#N/A,#N/A,-0.136
2021/10/29,13,#N/A,#N/A,-0.045,#N/A,#N/A,#N/A,-0.025,#N/A,#N/A,#N/A,#N/A,#N/A,-0.065,#N/A,#N/A,#N/A,-0.055,#N/A,-0.085,#N/A,-0.105,#N/A,#N/A,#N/A,#N/A,-0.095,#N/A,#N/A,-0.095,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.035,-0.095,#N/A,#N/A,-0.015,-0.095,-0.105,#N/A,#N/A,#N/A,#N/A,#N/A,-0.035,#N/A,-0.095,#N/A,-0.045,-0.115,-0.095,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.055,#N/A,-0.045,0.005,#N/A,#N/A,#N/A,#N/A,-0.095,-0.045,#N/A,#N/A,#N/A,#N/A,-0.105,-0.045,-0.195,#N/A,#N/A,#N/A,#N/A,-0.055,#N/A,-0.065,#N/A,#N/A,-0.045,-0.135,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.075,#N/A,-0.045,-0.055,0.045,#N/A,#N/A,-0.055,#N/A,#N/A,#N/A,#N/A,#N/A,-0.025,#N/A,#N/A,#N/A,#N/A,#N/A,-0.245,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.085,#N/A,#N/A,#N/A,#N/A,#N/A,-0.095,#N/A,#N/A,#N/A,-0.025,-0.105,#N/A,#N/A,-0.185,-0.065,#N/A,#N/A,#N/A,-0.055,#N/A,#N/A,#N/A,#N/A,#N/A,-0.075,#N/A,-0.095,#N/A,-0.005,-0.065,#N/A,-0.095
2021/9/30,14,#N/A,-0.0148,#N/A,#N/A,#N/A,#N/A,-0.0548,#N/A,#N/A,#N/A,0.0952,#N/A,-0.0348,#N/A,#N/A,#N/A,-0.0248,#N/A,#N/A,#N/A,-0.1048,#N/A,#N/A,#N/A,#N/A,-0.1548,#N/A,#N/A,-0.0548,-0.0148,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0048,-0.0548,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0548,#N/A,-0.0548,#N/A,-0.0048,#N/A,-0.0048,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0252,0.0452,#N/A,#N/A,-0.0248,#N/A,-0.0548,-0.0548,-0.1048,#N/A,#N/A,#N/A,#N/A,-0.0548,-0.0248,-0.0548,#N/A,#N/A,-0.0048,-0.1048,#N/A,#N/A,#N/A,#N/A,0.0252,#N/A,#N/A,-0.0048,-0.0348,#N/A,#N/A,-0.0548,0.1952,#N/A,-0.0548,0.0752,#N/A,#N/A,-0.0248,#N/A,#N/A,-0.0048,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2048,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0348,#N/A,#N/A,#N/A,0.0452,#N/A,-0.0548,#N/A,#N/A,#N/A,0.0652,#N/A,#N/A,#N/A,-0.1548,0.0452,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1048,-0.0048,#N/A,-0.0348,0.0952,-0.0148,#N/A,#N/A
2021/8/31,15,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0296,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0696,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0396,#N/A,-0.0496,#N/A,#N/A,#N/A,#N/A,-0.0396,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0604,-0.0296,#N/A,#N/A,#N/A,#N/A,#N/A,0.0104,#N/A,-0.0896,#N/A,#N/A,0.0104,0.0104,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0296,#N/A,#N/A,0.0604,#N/A,#N/A,#N/A,#N/A,0.0104,0.0104,#N/A,#N/A,0.0004,#N/A,-0.0396,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0004,0.0304,#N/A,#N/A,#N/A,0.0104,-0.0896,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0196,#N/A,0.0404,-0.0196,0.0904,#N/A,#N/A,0.0404,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0396,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0104,#N/A,-0.0896,#N/A,#N/A,#N/A,0.0404,0.0004,#N/A,#N/A,#N/A,0.0604,#N/A,#N/A,#N/A,0.0304,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0596,-0.0096,#N/A,-0.0096,0.0504,#N/A,#N/A,0.0104
2021/7/30,16,#N/A,0.0109,0.0109,#N/A,#N/A,#N/A,0.0409,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0891,#N/A,#N/A,#N/A,0.0109,#N/A,-0.0191,#N/A,0.0409,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0709,#N/A,#N/A,#N/A,0.0409,0.0609,-0.0191,#N/A,#N/A,#N/A,#N/A,#N/A,0.0109,#N/A,-0.0391,#N/A,0.0109,#N/A,0.0609,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0109,#N/A,#N/A,-0.0391,0.0609,#N/A,#N/A,#N/A,#N/A,0.0109,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0191,-0.1391,0.0109,#N/A,#N/A,#N/A,#N/A,0.0109,0.0709,-0.0191,#N/A,#N/A,0.0109,-0.0591,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0109,-0.0291,0.0409,0.0609,0.0709,0.0209,#N/A,0.0809,0.0709,#N/A,-0.0091,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1891,#N/A,0.0109,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0409,#N/A,#N/A,#N/A,0.0609,0.0609,#N/A,#N/A,-0.0691,0.0609,#N/A,#N/A,#N/A,0.0709,#N/A,#N/A,#N/A,#N/A,#N/A,0.0109,0.0309,#N/A,0.0109,0.0509,#N/A,#N/A,#N/A
2021/6/30,17,#N/A,0.0566,#N/A,#N/A,#N/A,#N/A,0.0266,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1234,#N/A,#N/A,#N/A,#N/A,#N/A,0.1566,#N/A,0.0566,#N/A,#N/A,#N/A,#N/A,-0.0234,#N/A,#N/A,0.0066,0.0366,#N/A,0.0566,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1566,-0.1434,#N/A,#N/A,#N/A,#N/A,#N/A,0.0566,#N/A,0.0066,#N/A,0.1066,#N/A,0.0566,#N/A,#N/A,-0.0434,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1434,#N/A,#N/A,#N/A,#N/A,0.1066,#N/A,#N/A,#N/A,#N/A,#N/A,0.1566,0.0566,-0.0234,#N/A,#N/A,#N/A,#N/A,-0.1434,0.0966,-0.0434,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0566,0.0066,#N/A,-0.1234,0.0566,0.1066,#N/A,#N/A,#N/A,0.0566,#N/A,#N/A,#N/A,#N/A,0.1066,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1934,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0566,#N/A,-0.1434,#N/A,0.1266,#N/A,#N/A,#N/A,0.0666,#N/A,#N/A,#N/A,-0.0434,0.0566,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0966,#N/A,#N/A,0.0566,0.0566,0.1566,#N/A,0.1066
2021/5/31,18,#N/A,-0.0312,#N/A,#N/A,#N/A,#N/A,-0.1012,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2112,#N/A,#N/A,#N/A,-0.1412,#N/A,#N/A,#N/A,-0.0712,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0812,#N/A,-0.1712,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1512,#N/A,-0.2112,#N/A,-0.0812,#N/A,-0.1312,#N/A,#N/A,-0.1212,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1212,#N/A,#N/A,-0.1812,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1312,-0.1212,#N/A,#N/A,#N/A,#N/A,-0.2112,-0.0912,-0.1212,#N/A,#N/A,#N/A,-0.1312,#N/A,#N/A,#N/A,#N/A,-0.0912,#N/A,#N/A,#N/A,-0.1312,#N/A,-0.0512,-0.1312,-0.0412,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2812,#N/A,-0.1312,#N/A,#N/A,#N/A,#N/A,-0.1712,#N/A,#N/A,#N/A,-0.2312,#N/A,-0.0812,#N/A,#N/A,#N/A,-0.1012,-0.1212,#N/A,#N/A,-0.1212,-0.1312,#N/A,#N/A,-0.1712,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0912,-0.0512,#N/A,-0.1012,-0.0612,#N/A,#N/A,-0.1312
2021/4/30,19,#N/A,-0.027,#N/A,#N/A,#N/A,#N/A,-0.007,#N/A,#N/A,#N/A,#N/A,#N/A,-0.127,-0.077,#N/A,#N/A,#N/A,#N/A,-0.127,#N/A,-0.017,#N/A,#N/A,#N/A,#N/A,-0.077,#N/A,#N/A,#N/A,-0.127,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.027,#N/A,-0.087,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.117,#N/A,-0.027,0.023,-0.027,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.027,-0.077,#N/A,#N/A,#N/A,#N/A,-0.027,-0.027,-0.007,#N/A,#N/A,#N/A,#N/A,-0.007,0.033,0.023,#N/A,#N/A,-0.077,-0.067,#N/A,#N/A,#N/A,#N/A,-0.057,#N/A,#N/A,-0.027,-0.127,#N/A,0.073,-0.057,-0.007,#N/A,#N/A,-0.017,0.013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.177,#N/A,-0.027,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.167,-0.127,#N/A,#N/A,#N/A,-0.007,-0.077,#N/A,#N/A,-0.007,-0.027,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.037,#N/A,-0.047,#N/A,#N/A,-0.087,-0.027,-0.107,#N/A,-0.027
2021/3/31,20,#N/A,0.0518,#N/A,#N/A,#N/A,#N/A,0.1018,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0482,0.0618,#N/A,#N/A,0.0918,#N/A,0.0518,#N/A,0.0518,#N/A,#N/A,#N/A,#N/A,0.1518,#N/A,#N/A,#N/A,0.0718,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1218,#N/A,#N/A,#N/A,0.2218,0.1018,0.0518,#N/A,#N/A,#N/A,#N/A,#N/A,0.1318,#N/A,0.0618,#N/A,0.0518,0.1018,0.0518,#N/A,#N/A,0.0518,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0482,#N/A,#N/A,#N/A,#N/A,0.1018,0.0018,#N/A,#N/A,#N/A,#N/A,0.1018,0.1318,0.1218,#N/A,#N/A,#N/A,#N/A,0.2018,0.1118,-0.0582,#N/A,#N/A,0.0918,0.0618,#N/A,#N/A,0.1518,#N/A,0.1018,#N/A,#N/A,0.0518,0.1218,#N/A,0.0018,0.1018,0.1018,0.1018,#N/A,0.1318,0.0918,#N/A,#N/A,#N/A,#N/A,0.0718,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0982,#N/A,0.1018,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0882,0.1018,#N/A,#N/A,#N/A,0.1418,0.0018,#N/A,#N/A,0.1518,0.1018,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0418,#N/A,0.0518,0.0718,#N/A,0.1118,0.1018,0.1918,#N/A,0.1018
2021/2/28,21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.073,#N/A,#N/A,#N/A,0.043,#N/A,0.073,-0.007,#N/A,#N/A,0.013,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.023,#N/A,#N/A,#N/A,0.003,#N/A,#N/A,#N/A,#N/A,0.043,#N/A,#N/A,#N/A,0.083,0.023,-0.007,#N/A,#N/A,#N/A,#N/A,#N/A,0.023,#N/A,-0.077,#N/A,0.023,#N/A,-0.027,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.027,#N/A,#N/A,#N/A,#N/A,0.073,#N/A,#N/A,#N/A,#N/A,#N/A,0.023,0.053,0.043,#N/A,#N/A,#N/A,#N/A,0.083,0.033,-0.047,#N/A,#N/A,0.023,-0.067,#N/A,#N/A,#N/A,#N/A,-0.007,#N/A,#N/A,-0.027,0.023,#N/A,-0.107,0.053,0.033,0.023,#N/A,-0.027,#N/A,#N/A,0.053,#N/A,#N/A,0.043,#N/A,#N/A,#N/A,#N/A,#N/A,-0.177,#N/A,#N/A,#N/A,#N/A,0.073,#N/A,#N/A,#N/A,#N/A,#N/A,0.073,#N/A,0.023,#N/A,#N/A,#N/A,0.013,#N/A,#N/A,#N/A,0.043,-0.027,#N/A,#N/A,-0.017,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.007,-0.027,#N/A,0.033,0.013,#N/A,#N/A,0.023
2021/1/31,22,#N/A,-0.075,-0.025,#N/A,#N/A,#N/A,-0.055,#N/A,#N/A,-0.075,-0.015,#N/A,-0.185,#N/A,#N/A,#N/A,-0.055,#N/A,#N/A,#N/A,-0.145,#N/A,#N/A,#N/A,#N/A,-0.025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.015,#N/A,#N/A,#N/A,#N/A,#N/A,-0.125,#N/A,#N/A,#N/A,#N/A,#N/A,-0.125,#N/A,-0.155,#N/A,#N/A,#N/A,-0.075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.075,-0.075,#N/A,#N/A,#N/A,#N/A,0.005,#N/A,#N/A,#N/A,-0.075,#N/A,0.025,0.005,-0.085,#N/A,#N/A,#N/A,#N/A,#N/A,-0.075,-0.085,#N/A,#N/A,-0.025,-0.145,#N/A,#N/A,#N/A,#N/A,-0.035,#N/A,#N/A,#N/A,-0.075,#N/A,-0.155,0.005,-0.025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.005,#N/A,#N/A,#N/A,#N/A,#N/A,-0.225,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.015,#N/A,0.025,#N/A,#N/A,#N/A,-0.175,#N/A,#N/A,#N/A,-0.015,-0.075,#N/A,#N/A,-0.085,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.045,#N/A,#N/A,-0.075,-0.035,#N/A,#N/A,-0.075
2020/12/31,23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.025,#N/A,#N/A,#N/A,#N/A,#N/A,-0.075,#N/A,#N/A,#N/A,-0.115,#N/A,-0.055,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.045,-0.175,-0.175,#N/A,#N/A,#N/A,#N/A,#N/A,-0.075,#N/A,-0.075,#N/A,-0.075,#N/A,0.025,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.075,#N/A,#N/A,#N/A,#N/A,0.025,#N/A,#N/A,#N/A,#N/A,#N/A,0.025,-0.075,-0.175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.025,-0.195,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.025,#N/A,-0.075,0.025,0.025,#N/A,#N/A,#N/A,-0.025,#N/A,#N/A,#N/A,-0.125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.125,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.025,#N/A,#N/A,#N/A,-0.095,#N/A,#N/A,#N/A,-0.025,-0.075,#N/A,#N/A,-0.075,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.075,#N/A,-0.075,-0.075,0.025,#N/A,#N/A
2020/11/30,24,#N/A,-0.174,#N/A,#N/A,#N/A,#N/A,-0.154,#N/A,#N/A,#N/A,#N/A,#N/A,-0.124,-0.324,#N/A,#N/A,-0.144,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.084,#N/A,-0.094,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.084,#N/A,#N/A,#N/A,#N/A,#N/A,-0.234,#N/A,#N/A,#N/A,#N/A,#N/A,-0.174,#N/A,-0.334,#N/A,-0.124,#N/A,-0.124,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.174,#N/A,#N/A,#N/A,#N/A,-0.124,#N/A,#N/A,#N/A,-0.174,#N/A,-0.174,-0.224,#N/A,#N/A,#N/A,#N/A,#N/A,-0.194,#N/A,-0.124,-0.144,#N/A,#N/A,-0.314,#N/A,#N/A,#N/A,#N/A,-0.084,#N/A,#N/A,#N/A,#N/A,#N/A,-0.184,#N/A,-0.224,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.124,-0.144,#N/A,#N/A,#N/A,-0.444,-0.234,-0.124,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.124,#N/A,-0.124,#N/A,#N/A,#N/A,-0.184,-0.294,#N/A,#N/A,-0.294,#N/A,#N/A,#N/A,-0.184,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.144,0.076,#N/A,-0.134,-0.114,#N/A,#N/A,-0.024
2020/10/30,25,#N/A,-0.3081,-0.1381,#N/A,#N/A,#N/A,-0.0581,#N/A,#N/A,#N/A,-0.0781,#N/A,-0.1881,-0.1881,#N/A,#N/A,#N/A,#N/A,-0.0981,#N/A,-0.1481,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1581,#N/A,#N/A,-0.1081,#N/A,#N/A,#N/A,#N/A,-0.1181,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1681,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2481,#N/A,-0.1581,-0.1181,-0.1581,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1081,#N/A,#N/A,#N/A,#N/A,-0.1581,#N/A,#N/A,#N/A,#N/A,-0.1581,#N/A,#N/A,#N/A,-0.2081,#N/A,-0.1381,-0.1081,-0.0681,#N/A,#N/A,#N/A,#N/A,-0.1481,-0.1081,-0.1081,#N/A,#N/A,#N/A,-0.2181,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2081,#N/A,-0.4581,-0.1181,#N/A,#N/A,#N/A,-0.0981,-0.0781,#N/A,#N/A,#N/A,-0.0581,#N/A,-0.1081,#N/A,#N/A,#N/A,#N/A,-0.3281,-0.2081,-0.1081,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3581,#N/A,-0.1081,#N/A,#N/A,#N/A,-0.1681,-0.1681,#N/A,#N/A,-0.3181,-0.1581,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1481,#N/A,-0.0981,-0.1581,#N/A,-0.0581,-0.1081,-0.1081,#N/A,-0.1081
