Effective Date,,ABC Intl Hldg,ABN AMRO,AIB,ALLIANCE BERNSTE,AmInvestment,Amundi AM,ANZ Bank,Bank NZ,Bank of China,Bank Permata,Barclays,BayernLB,BBVA,Berenberg,Bidv Securities,Bkhaus Lampe,BMO,BNP Paribas,BOC China,BOCIL,BofAML,BOQ,Brown Brothers,CA CIB,CaixaBank,Capital Econ,Capital Secs,Capitalstars,CBA Ltd,CDBS,CEBM,Centrum Capital,CGB,Changjiang Secs,Chengtong Securi,China Securities,ChinaMrchntBank,ChinaReform Sec,CIBC,CINDA SECURITIES,CITIC Secs Intl,CITIC Securities,Citigroup,CN MERCHANT,Commerzbank UK,Continuum Econ,Contributors,Credit Suisse,D n B,Daiwa Cap Mkts,Danske Bk,DBFI,DBS Bank,DekaBank,Desjardins Group,Deutsche Bank,DZ Bank,EBSCN,Edelweiss,Emirates NBD,Eurobank Hldgs,Federal Bank,Founder Fincg,Founder Secs,Generali Investments,Goldman Sachs,Handelsbanken,HC Securities,HDFC Bank,Helaba,Hiltop,HSBC Hldg,HT Securities,HTSC,Hwabao Trust,ICICI Bank,IG Markets,IHS Global,India Forex,Industrial Sec,Industril Bank,Informa Global,ING Fin Mkts,Intesa Sanpaolo,Inventure,Investec,J. Safra Sarasin,JP Morgan,Julius Baer,Jyske Bank,Kasikornbank,KBC Economics,Krung Thai Bank,LBBW,Lianxun Secs,Lloyds Bank UK,Macquarie Group,Maplecroft.Net,Maybank Inv Bnk,Minsheng Sec,Mizuho Bank Ltd,Mizuho Secs,Monex Europe,Moody's Analytics,Morgan Stanley,MUFG,NAB,Natixis,Natl Bk Canada,NatWest Markets,Nomura,NORD Landbk,Nordea,Northern Trust,Nykredit Markets,OCBC,Pantheon,Piramal,PNC Finl Svc,Postbank,Punjab Natl Bank,Rabobank,Raiffeisen Intl,RBC,RBL Bank,Refinitiv - IFR Markets,Renaissance,RGE,RMB,Samsung Futures,Saxo Bank,Schroders,Scotiabank,SCS,Shanghai Secs,Shinhan Bank,Siam Comm Bank,Sinolink Secs,Skand Ensk Bank,Societe Generale,St George Bank,Standard Bk,Standard Chartered,Swedbank AB,SWSC,TC Bank,TD,TD Securities (USA) LLC,TMB Bank,UBS,UCO Bank,Uni Credit,Union Bank PH,UOB,Vadilal Forex,VTB-Capital,Wells Fargo,Westpac,Yingda Secs,ZHESHANG SECS,ZKB
2021/8/31,17,#N/A,0.0604,#N/A,#N/A,#N/A,#N/A,0.0804,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0696,#N/A,#N/A,#N/A,#N/A,#N/A,0.1804,#N/A,0.0904,#N/A,#N/A,#N/A,#N/A,-0.0896,#N/A,#N/A,0.0604,-0.0396,#N/A,-0.0396,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0104,0.1604,-0.2696,#N/A,#N/A,#N/A,#N/A,#N/A,0.0604,#N/A,-0.0896,#N/A,0.1604,#N/A,-0.0396,#N/A,-0.1396,0.0304,#N/A,#N/A,#N/A,#N/A,#N/A,0.0604,#N/A,#N/A,#N/A,-0.0396,#N/A,#N/A,#N/A,#N/A,0.2604,#N/A,#N/A,#N/A,#N/A,#N/A,0.1104,0.0104,0.0604,#N/A,#N/A,#N/A,#N/A,-0.1096,0.0604,0.0104,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1104,0.0604,#N/A,-0.0896,0.0604,0.1804,0.1104,#N/A,#N/A,-0.0096,-0.1396,#N/A,#N/A,#N/A,0.1204,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0896,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0604,#N/A,0.0604,#N/A,0.0604,#N/A,#N/A,#N/A,0.0704,#N/A,#N/A,#N/A,-0.1096,0.0604,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0096,#N/A,0.1204,#N/A,#N/A,0.0904,0.1304,0.2604,#N/A,0.1104
2021/7/30,18,#N/A,0.0609,#N/A,#N/A,#N/A,#N/A,0.0509,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0691,#N/A,#N/A,#N/A,-0.0791,#N/A,#N/A,#N/A,0.0809,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0409,#N/A,-0.1991,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0891,#N/A,-0.2091,#N/A,0.0609,#N/A,-0.0391,#N/A,#N/A,-0.0091,#N/A,#N/A,#N/A,#N/A,#N/A,0.0609,-0.0491,#N/A,#N/A,-0.0891,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0891,0.0109,#N/A,#N/A,#N/A,#N/A,-0.1691,0.0609,-0.0191,#N/A,#N/A,#N/A,-0.1091,#N/A,#N/A,#N/A,#N/A,0.0309,#N/A,#N/A,#N/A,-0.0391,#N/A,0.1309,0.0109,0.1409,0.0309,#N/A,#N/A,#N/A,-0.1391,#N/A,#N/A,-0.0391,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0891,#N/A,-0.1191,#N/A,#N/A,#N/A,#N/A,-0.0691,#N/A,#N/A,#N/A,0.0609,#N/A,0.0109,#N/A,#N/A,#N/A,0.0209,-0.0591,#N/A,#N/A,-0.0691,-0.0891,#N/A,#N/A,-0.1591,#N/A,#N/A,#N/A,#N/A,-0.0191,#N/A,0.0209,-0.0391,#N/A,0.0109,0.0909,#N/A,#N/A,0.0109
2021/6/30,19,#N/A,0.0566,#N/A,#N/A,#N/A,#N/A,0.0266,#N/A,#N/A,#N/A,0.0566,#N/A,-0.0934,-0.1434,#N/A,-0.1434,-0.0334,#N/A,-0.1934,#N/A,0.0566,#N/A,#N/A,#N/A,#N/A,-0.1434,#N/A,#N/A,#N/A,-0.1934,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0966,#N/A,-0.1434,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2234,#N/A,0.0566,0.0566,0.0566,#N/A,#N/A,-0.0434,#N/A,#N/A,#N/A,#N/A,#N/A,0.0566,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1434,-0.0934,#N/A,#N/A,#N/A,#N/A,-0.0234,-0.1434,0.1566,#N/A,#N/A,#N/A,#N/A,0.1066,0.0566,0.1366,#N/A,#N/A,-0.0434,-0.0734,#N/A,#N/A,#N/A,#N/A,0.0066,#N/A,#N/A,-0.0434,-0.0434,#N/A,0.0866,0.0066,0.1066,#N/A,#N/A,0.0666,0.1766,-0.1434,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0934,#N/A,-0.0934,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2134,-0.0434,#N/A,#N/A,#N/A,0.0266,-0.0434,#N/A,#N/A,0.1566,-0.0934,#N/A,#N/A,-0.0934,#N/A,#N/A,#N/A,#N/A,0.0566,#N/A,-0.0934,#N/A,#N/A,-0.0734,0.0566,-0.1434,#N/A,0.0066
2021/5/31,20,#N/A,-0.0312,#N/A,#N/A,#N/A,#N/A,-0.0512,#N/A,#N/A,#N/A,-0.0312,#N/A,-0.1812,-0.1912,#N/A,-0.2312,-0.0812,#N/A,-0.1512,#N/A,-0.0612,#N/A,#N/A,#N/A,#N/A,0.0688,#N/A,#N/A,#N/A,-0.1312,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0088,#N/A,#N/A,#N/A,0.0888,-0.0812,-0.2012,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0312,#N/A,-0.1912,#N/A,-0.0312,-0.0312,-0.0312,#N/A,#N/A,-0.1312,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0312,#N/A,#N/A,#N/A,-0.2312,#N/A,#N/A,#N/A,#N/A,0.0188,-0.1812,#N/A,#N/A,#N/A,#N/A,-0.0312,-0.0312,-0.0112,#N/A,#N/A,#N/A,#N/A,0.0888,-0.0312,-0.1912,#N/A,#N/A,-0.0512,-0.1512,#N/A,#N/A,#N/A,#N/A,-0.0112,#N/A,#N/A,-0.1312,-0.0312,#N/A,-0.1812,-0.0512,-0.0112,-0.0612,#N/A,-0.0312,0.0888,-0.1812,#N/A,#N/A,#N/A,-0.0612,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1812,#N/A,0.0188,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3012,-0.1312,#N/A,#N/A,#N/A,-0.0112,-0.1312,#N/A,#N/A,0.0388,-0.0612,#N/A,#N/A,-0.1812,#N/A,#N/A,#N/A,#N/A,-0.0512,#N/A,-0.1012,-0.1412,#N/A,-0.0512,-0.0112,0.0088,#N/A,-0.0312
2021/4/30,21,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.043,#N/A,#N/A,#N/A,0.103,#N/A,0.073,-0.067,#N/A,#N/A,0.033,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.073,#N/A,#N/A,#N/A,0.073,#N/A,#N/A,#N/A,-0.017,#N/A,#N/A,#N/A,#N/A,0.103,#N/A,#N/A,#N/A,0.193,0.123,-0.057,#N/A,#N/A,#N/A,#N/A,#N/A,0.073,#N/A,-0.227,#N/A,0.043,#N/A,0.073,#N/A,#N/A,-0.057,#N/A,#N/A,#N/A,#N/A,#N/A,0.073,#N/A,#N/A,#N/A,-0.127,#N/A,#N/A,#N/A,#N/A,0.173,#N/A,#N/A,#N/A,#N/A,#N/A,0.073,0.073,0.093,#N/A,#N/A,#N/A,#N/A,0.153,0.073,-0.077,#N/A,#N/A,0.073,-0.147,#N/A,#N/A,#N/A,#N/A,0.053,#N/A,#N/A,-0.027,0.073,#N/A,-0.077,0.093,0.053,0.063,#N/A,-0.017,#N/A,-0.127,0.173,#N/A,#N/A,0.113,#N/A,#N/A,#N/A,0.073,#N/A,-0.077,#N/A,#N/A,#N/A,#N/A,-0.027,#N/A,#N/A,#N/A,#N/A,#N/A,0.073,#N/A,0.073,#N/A,#N/A,#N/A,0.053,#N/A,#N/A,#N/A,0.103,-0.027,#N/A,#N/A,-0.047,#N/A,#N/A,#N/A,#N/A,-0.057,#N/A,-0.007,-0.027,#N/A,0.033,0.053,#N/A,#N/A,0.073
2021/3/31,22,#N/A,0.0518,0.1518,#N/A,#N/A,#N/A,0.1018,#N/A,#N/A,0.1018,0.1518,#N/A,-0.0782,#N/A,#N/A,#N/A,0.0318,#N/A,#N/A,#N/A,0.0518,#N/A,#N/A,#N/A,#N/A,0.1518,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1518,#N/A,#N/A,#N/A,0.2418,#N/A,-0.1682,#N/A,#N/A,#N/A,#N/A,#N/A,0.0518,#N/A,-0.1482,#N/A,#N/A,#N/A,0.0518,#N/A,#N/A,0.0518,#N/A,#N/A,#N/A,#N/A,#N/A,0.1518,#N/A,#N/A,0.0218,-0.0482,#N/A,#N/A,#N/A,#N/A,0.2518,#N/A,#N/A,#N/A,0.0818,#N/A,0.2218,0.1518,-0.0482,#N/A,#N/A,#N/A,#N/A,#N/A,0.0518,-0.0582,#N/A,#N/A,0.1518,-0.2282,#N/A,#N/A,#N/A,#N/A,0.1018,#N/A,#N/A,#N/A,0.1518,#N/A,0.0018,0.1518,0.1018,#N/A,#N/A,#N/A,#N/A,-0.1482,#N/A,#N/A,#N/A,0.1918,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0982,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1518,#N/A,0.3518,#N/A,#N/A,#N/A,-0.0982,-0.0482,#N/A,#N/A,0.1518,0.0118,#N/A,#N/A,-0.0482,#N/A,#N/A,#N/A,#N/A,0.0218,#N/A,0.0518,#N/A,#N/A,0.0518,0.1018,#N/A,#N/A,0.0518
2021/2/26,23,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.003,#N/A,#N/A,#N/A,#N/A,#N/A,-0.147,#N/A,#N/A,#N/A,-0.137,#N/A,-0.127,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.023,#N/A,-0.167,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.043,-0.177,-0.237,#N/A,#N/A,#N/A,#N/A,#N/A,-0.077,#N/A,-0.197,#N/A,-0.127,#N/A,-0.027,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.027,#N/A,#N/A,#N/A,-0.127,#N/A,#N/A,#N/A,#N/A,0.073,#N/A,#N/A,#N/A,#N/A,#N/A,0.053,-0.227,-0.157,#N/A,#N/A,#N/A,#N/A,#N/A,-0.027,#N/A,#N/A,#N/A,0.023,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.073,#N/A,-0.097,0.043,0.003,-0.077,#N/A,#N/A,0.023,-0.277,-0.127,#N/A,-0.127,#N/A,#N/A,-0.227,#N/A,#N/A,#N/A,-0.077,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.027,#N/A,#N/A,#N/A,-0.177,#N/A,#N/A,#N/A,0.023,-0.067,#N/A,#N/A,-0.157,#N/A,#N/A,#N/A,#N/A,-0.107,#N/A,#N/A,-0.277,#N/A,-0.087,-0.097,0.073,#N/A,#N/A
2021/1/29,24,#N/A,-0.325,#N/A,#N/A,#N/A,#N/A,-0.265,#N/A,#N/A,#N/A,-0.275,#N/A,-0.315,-0.675,#N/A,#N/A,-0.295,-0.355,#N/A,#N/A,-0.455,#N/A,#N/A,#N/A,#N/A,-0.155,#N/A,-0.215,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.145,#N/A,#N/A,#N/A,#N/A,#N/A,-0.515,#N/A,#N/A,#N/A,#N/A,#N/A,-0.275,#N/A,-0.535,#N/A,-0.375,#N/A,-0.325,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.275,#N/A,#N/A,#N/A,-0.375,#N/A,#N/A,#N/A,#N/A,-0.175,#N/A,#N/A,#N/A,-0.425,#N/A,-0.175,-0.375,#N/A,#N/A,#N/A,#N/A,#N/A,-0.405,#N/A,-0.235,#N/A,#N/A,#N/A,-0.685,#N/A,#N/A,#N/A,#N/A,-0.155,#N/A,#N/A,#N/A,#N/A,#N/A,-0.355,#N/A,-0.455,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.255,-0.275,#N/A,#N/A,#N/A,-0.645,-0.345,-0.175,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.175,#N/A,-0.175,#N/A,#N/A,#N/A,-0.415,-0.485,#N/A,#N/A,-0.625,#N/A,#N/A,#N/A,-0.375,#N/A,#N/A,#N/A,#N/A,-0.405,#N/A,-0.255,-0.325,#N/A,-0.285,-0.255,#N/A,#N/A,-0.175
2020/12/31,25,#N/A,-0.475,-0.275,#N/A,#N/A,#N/A,-0.175,#N/A,#N/A,#N/A,-0.225,#N/A,-0.425,-0.575,#N/A,#N/A,#N/A,#N/A,-0.225,#N/A,-0.375,#N/A,#N/A,#N/A,#N/A,-0.075,#N/A,#N/A,#N/A,#N/A,-0.375,#N/A,#N/A,-0.305,#N/A,#N/A,#N/A,#N/A,-0.275,#N/A,#N/A,#N/A,-0.415,#N/A,-0.405,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.445,#N/A,-0.375,-0.275,-0.475,#N/A,#N/A,-0.475,#N/A,#N/A,#N/A,#N/A,-0.225,-0.175,#N/A,#N/A,#N/A,-0.275,#N/A,#N/A,#N/A,#N/A,-0.195,#N/A,#N/A,#N/A,-0.475,#N/A,-0.325,-0.275,-0.175,#N/A,#N/A,#N/A,#N/A,-0.325,-0.225,-0.335,#N/A,-0.225,#N/A,-0.575,#N/A,#N/A,#N/A,#N/A,-0.275,#N/A,#N/A,#N/A,-0.225,#N/A,-0.575,-0.325,-0.525,-0.375,#N/A,-0.195,-0.175,#N/A,#N/A,#N/A,-0.175,#N/A,-0.275,#N/A,#N/A,-0.275,#N/A,-0.545,-0.275,-0.275,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.525,#N/A,-0.175,#N/A,#N/A,#N/A,-0.375,-0.375,#N/A,#N/A,-0.495,-0.355,#N/A,#N/A,-0.375,#N/A,#N/A,#N/A,#N/A,-0.325,#N/A,-0.175,-0.375,#N/A,-0.185,-0.225,-0.175,#N/A,-0.175
2020/11/30,26,#N/A,-0.424,-0.174,#N/A,#N/A,#N/A,-0.284,#N/A,#N/A,#N/A,-0.594,#N/A,-0.354,-0.464,#N/A,#N/A,-0.344,#N/A,-0.254,#N/A,-0.374,#N/A,#N/A,#N/A,#N/A,-0.524,#N/A,#N/A,#N/A,-0.234,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.304,#N/A,#N/A,#N/A,-0.354,-0.174,-0.404,#N/A,#N/A,#N/A,#N/A,#N/A,-0.374,#N/A,-0.384,#N/A,-0.374,#N/A,-0.424,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.474,-0.424,#N/A,-0.224,-0.224,#N/A,#N/A,#N/A,#N/A,-0.324,-0.174,#N/A,#N/A,#N/A,#N/A,-0.274,-0.224,-0.154,#N/A,#N/A,#N/A,#N/A,-0.344,-0.324,-0.194,#N/A,#N/A,-0.224,-0.464,-0.174,#N/A,#N/A,#N/A,-0.444,#N/A,#N/A,#N/A,-0.324,#N/A,-0.544,-0.254,-0.354,-0.374,#N/A,#N/A,-0.464,#N/A,-0.424,#N/A,#N/A,-0.214,-0.324,#N/A,#N/A,-0.224,#N/A,-0.494,-0.254,-0.344,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.474,#N/A,-0.124,#N/A,#N/A,#N/A,-0.464,-0.694,#N/A,#N/A,-0.444,-0.384,#N/A,#N/A,-0.404,#N/A,#N/A,#N/A,#N/A,-0.484,#N/A,-0.224,-0.174,#N/A,-0.364,-0.294,#N/A,#N/A,-0.324
2020/10/30,27,#N/A,#N/A,-0.2581,#N/A,#N/A,#N/A,-0.3381,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3381,#N/A,#N/A,#N/A,-0.3381,#N/A,-0.2081,#N/A,-0.3081,#N/A,#N/A,#N/A,-0.3081,-0.4181,#N/A,#N/A,#N/A,-0.2481,#N/A,#N/A,#N/A,-0.3081,#N/A,#N/A,#N/A,#N/A,-0.2681,#N/A,#N/A,#N/A,-0.2481,#N/A,-0.3881,#N/A,#N/A,#N/A,-0.3081,#N/A,#N/A,#N/A,-0.3781,#N/A,-0.3581,#N/A,-0.3581,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3581,#N/A,#N/A,#N/A,-0.2081,#N/A,#N/A,#N/A,#N/A,-0.3581,#N/A,#N/A,#N/A,-0.2081,#N/A,-0.1581,-0.3781,-0.3081,#N/A,#N/A,#N/A,#N/A,-0.2781,-0.4081,-0.0781,#N/A,#N/A,-0.3081,-0.3581,#N/A,#N/A,#N/A,#N/A,-0.3381,#N/A,#N/A,-0.3081,-0.3081,#N/A,-0.4581,-0.3581,-0.2581,#N/A,#N/A,-0.3381,-0.4981,#N/A,-0.4581,#N/A,#N/A,-0.2581,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3781,-0.1781,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3581,#N/A,-0.1081,#N/A,#N/A,#N/A,-0.3481,-0.5381,#N/A,#N/A,-0.3181,#N/A,#N/A,#N/A,-0.3081,#N/A,#N/A,#N/A,#N/A,-0.3681,#N/A,-0.4181,-0.2981,#N/A,-0.3281,-0.2781,-0.1081,#N/A,-0.2081
2020/9/30,28,#N/A,-0.3604,-0.2604,#N/A,#N/A,#N/A,-0.2604,#N/A,#N/A,-0.3004,-0.4104,-0.3104,-0.2804,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3104,#N/A,#N/A,#N/A,#N/A,-0.3404,#N/A,#N/A,#N/A,-0.3004,#N/A,#N/A,#N/A,-0.1604,#N/A,#N/A,#N/A,#N/A,-0.2604,#N/A,#N/A,#N/A,-0.2104,#N/A,-0.2804,#N/A,#N/A,#N/A,-0.2104,#N/A,#N/A,#N/A,-0.2904,#N/A,-0.3604,#N/A,-0.3604,#N/A,#N/A,-0.3604,#N/A,#N/A,#N/A,#N/A,#N/A,-0.4604,#N/A,#N/A,#N/A,-0.1104,#N/A,#N/A,#N/A,#N/A,-0.3604,#N/A,#N/A,#N/A,-0.3604,#N/A,-0.1104,#N/A,-0.3104,#N/A,#N/A,#N/A,#N/A,-0.3104,-0.3604,0.0096,#N/A,#N/A,-0.3104,-0.1504,#N/A,#N/A,#N/A,#N/A,-0.2604,#N/A,#N/A,#N/A,-0.2104,#N/A,-0.3604,#N/A,-0.3104,#N/A,#N/A,-0.2504,#N/A,#N/A,-0.3604,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2804,-0.1104,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2104,-0.2804,#N/A,#N/A,-0.5104,-0.4104,-0.2104,#N/A,-0.2204,#N/A,#N/A,#N/A,-0.2604,#N/A,#N/A,#N/A,#N/A,-0.2804,#N/A,-0.4104,-0.4104,#N/A,-0.2504,-0.2104,#N/A,#N/A,-0.3104
2020/8/31,29,#N/A,-0.3026,-0.2526,#N/A,#N/A,#N/A,-0.3326,#N/A,#N/A,#N/A,#N/A,-0.2526,-0.2126,#N/A,#N/A,#N/A,-0.2526,#N/A,-0.3026,#N/A,-0.2826,#N/A,#N/A,#N/A,#N/A,-0.3126,-0.1526,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.2426,#N/A,#N/A,#N/A,-0.1926,-0.2026,-0.2126,#N/A,#N/A,#N/A,-0.1526,#N/A,-0.2526,#N/A,-0.2426,#N/A,-0.3026,#N/A,-0.3026,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.4026,#N/A,#N/A,-0.2026,-0.0826,#N/A,#N/A,#N/A,#N/A,-0.3026,-0.2526,#N/A,#N/A,#N/A,#N/A,-0.2526,-0.2026,-0.2526,-0.3526,#N/A,-0.2326,#N/A,-0.3326,-0.3526,#N/A,#N/A,#N/A,-0.2026,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3926,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.3226,#N/A,-0.2826,-0.2626,#N/A,-0.3126,#N/A,#N/A,#N/A,-0.1026,-0.3426,-0.3026,#N/A,#N/A,-0.2526,#N/A,-0.2226,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1526,#N/A,-0.3026,#N/A,-0.3426,-0.4226,#N/A,#N/A,-0.1126,#N/A,#N/A,#N/A,-0.3326,#N/A,#N/A,#N/A,#N/A,-0.1526,#N/A,-0.3726,-0.3126,#N/A,-0.2226,-0.0926,#N/A,#N/A,-0.2526
2020/7/31,30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1956,#N/A,#N/A,#N/A,#N/A,-0.0756,-0.0856,#N/A,#N/A,#N/A,-0.0756,#N/A,-0.1456,#N/A,-0.1956,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1756,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0756,#N/A,#N/A,#N/A,0.0044,#N/A,-0.0756,#N/A,#N/A,#N/A,-0.0256,#N/A,#N/A,#N/A,-0.0556,#N/A,-0.1256,#N/A,-0.1256,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.1756,-0.0556,#N/A,#N/A,-0.0256,#N/A,#N/A,#N/A,#N/A,-0.1756,#N/A,#N/A,#N/A,-0.2756,#N/A,-0.0756,-0.0756,-0.1056,#N/A,#N/A,0.0444,#N/A,-0.0956,-0.0256,0.1244,#N/A,#N/A,-0.0756,-0.0056,#N/A,#N/A,#N/A,#N/A,-0.0656,#N/A,#N/A,#N/A,-0.0756,#N/A,#N/A,-0.0956,0.0744,-0.1556,-0.1056,#N/A,-0.1856,-0.0256,#N/A,#N/A,#N/A,-0.1556,#N/A,#N/A,#N/A,-0.0956,#N/A,-0.0956,0.0744,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0256,#N/A,-0.0256,#N/A,-0.0856,#N/A,-0.1856,-0.0756,#N/A,#N/A,0.0644,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0456,#N/A,-0.2056,-0.1256,#N/A,-0.0856,-0.0056,#N/A,#N/A,-0.0256
2020/6/30,31,#N/A,-0.0349,#N/A,#N/A,#N/A,#N/A,-0.0849,#N/A,#N/A,-0.1349,-0.0849,0.0651,-0.0149,#N/A,#N/A,#N/A,0.0651,#N/A,-0.0549,#N/A,-0.1349,#N/A,#N/A,#N/A,#N/A,#N/A,0.0151,#N/A,#N/A,-0.0349,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1951,0.0251,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0849,#N/A,0.0151,#N/A,0.0651,#N/A,-0.0349,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0849,#N/A,#N/A,#N/A,0.0651,#N/A,#N/A,#N/A,#N/A,-0.0349,#N/A,#N/A,#N/A,-0.0349,#N/A,0.0651,0.0151,-0.1849,#N/A,#N/A,#N/A,#N/A,-0.0349,0.0651,#N/A,#N/A,#N/A,#N/A,0.0951,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,-0.0849,#N/A,-0.0849,-0.1349,#N/A,#N/A,#N/A,#N/A,#N/A,0.1151,#N/A,#N/A,#N/A,#N/A,-0.0049,#N/A,-0.0049,0.2651,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.1651,#N/A,0.0651,#N/A,#N/A,#N/A,-0.0849,-0.0349,#N/A,#N/A,0.2051,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0651,#N/A,-0.1349,-0.0549,#N/A,0.0451,0.1651,#N/A,#N/A,0.0651
